datetime,open,high,low,close,volume,Heiken_Close,Heiken_Open,Heiken_High,Heiken_Low,EMA6,EMA10,EMA20,EMA50,MACD,MACD_Signal_Line,RSI_smoothed,Chaikin_volatility,KST,KST_signal,Hawkes_close,Bull_Power,Bear_Power,Plus_DI,Minus_DI,Plus_DI_s,Minus_DI_s,Aroon_Oscillator,pct_change_5,rolling_threshold,filtered_price,Chebyshev_Filtered,signals,trade_type
2020-01-11 08:00:00,8079.17,8135.26,8040.6,8121.0,12360.285,8094.0075,8118.92767944008,8135.26,8040.6,8105.3725816677725,8074.977137671186,8020.748349215674,7930.313968984671,57.59782874337452,34.748382041802536,58.878755425144824,12.210668587274576,37.80144448408,13.897150207482895,8224.166118716283,81.67692560614523,-12.983074393854622,19.558324452652894,12.815720047670437,22.574390348768627,15.485043820730255,28.0,-0.010489710725726242,0.043262040663035115,7587.505528492429,8035.608400745595,0,
2020-01-11 10:00:00,8121.0,8122.06,8012.29,8049.81,12830.268,8076.290000000001,8106.4675897200395,8122.06,8012.29,8089.497558334123,8070.401294458243,8023.516125480848,7935.000087848018,52.50310078926577,38.29932579129518,56.581670095599144,-8.60402812905633,35.75752201998585,18.641485969220657,8228.216568912221,69.01593623383906,-40.75406376616138,18.38285842771844,13.59549874377417,22.20893704208882,15.651873834315905,28.0,-0.01995682838369406,0.043262040663035115,7588.965378484787,8033.524934638851,0,
2020-01-11 12:00:00,8049.26,8109.0,8020.0,8094.34,10961.776,8068.15,8091.37879486002,8109.0,8020.0,8090.881113095802,8074.753786374926,8030.261256387434,7941.2487118539775,51.465429591154134,40.932546551266974,55.441875609137185,-23.191634991202026,35.15194205145765,22.83280861458592,8234.702939251805,50.056516771861425,-38.943483228138575,17.4662795049828,12.917620075360311,21.916626303443632,15.445866190050014,28.0,-0.008757202250837315,0.043262040663035115,7590.561232445117,8042.320915995897,0,
2020-01-11 14:00:00,8094.3,8120.06,8055.0,8101.69,9331.72,8092.7625,8079.76439743001,8120.06,8055.0,8093.969366497001,8079.651279761303,8037.063993874344,7947.54052707539,50.65226350042667,42.87648994109891,55.40048388247352,-30.37296115859004,32.47194231482865,26.26739959610967,8241.252572789317,55.00987151873869,-10.050128481261709,17.448656616143126,12.429724302759645,21.869020605065636,15.29631948267069,28.0,0.001737218768392168,0.028895153303612846,7592.175255086942,8055.786978904425,0,
2020-01-11 16:00:00,8101.69,8219.38,8070.56,8160.0,18368.137,8137.9075,8086.263448715004,8219.38,8070.56,8112.835261783572,8094.260137986521,8048.7721849339305,7955.872271111649,54.08944375982355,45.11908070484384,56.10776694627007,-23.72735676738159,30.575874235700997,29.01872091594721,8250.919385362922,140.765604158918,-8.054395841080805,21.6442740720508,11.371686130028285,22.85653889771555,14.959666398616346,28.0,0.00995973775702308,0.02693106851169988,7593.968308374606,8063.938600832848,0,
2020-01-11 18:00:00,8159.99,8192.23,8140.44,8153.9,7554.528,8161.639999999999,8112.085474357502,8192.23,8112.085474357502,8124.568044131122,8105.103749261699,8058.784357797365,7963.638064401388,55.679377652401854,47.23114009435544,56.288762290871055,-36.932609904975436,24.958043904994376,30.541265769667866,8259.657246597548,102.86051785050131,51.070517850501346,20.975138717741448,11.020129076075762,22.680027522103348,14.844139226871928,28.0,0.004051225218569154,0.018920698849740368,7595.736435625111,8059.205759435798,0,
2020-01-11 20:00:00,8153.37,8292.19,8065.42,8107.43,19222.918,8154.602499999999,8136.862737178751,8292.19,8065.42,8119.671460093659,8105.52670394139,8063.417276102378,7969.276963836628,52.58352098530577,48.3016162725455,56.67999752530777,-20.303770386915954,17.656319302797364,30.570419227795504,8265.0980544077,200.2404438718595,-26.52955612814094,23.91479122449041,9.618022254525323,23.39089791178173,14.351040181273989,68.0,0.007157932920155874,0.01147808499036344,7597.352237146895,8043.277648867021,0,
2020-01-11 22:00:00,8108.24,8108.52,8003.87,8020.56,16795.001,8060.2975,8145.732618589374,8145.732618589374,8003.87,8091.3539000669,8090.078212315683,8059.335630759295,7971.288063294015,42.628949283332986,47.167082874703,55.349489456400406,-15.676296231094366,10.54348539562864,29.191053008609096,8265.009814237348,26.768951890165226,-77.88104810983532,22.4925556405008,12.543819557925023,23.032128254524945,15.033030022984772,68.0,-0.009115011230069414,0.007438113403842594,7598.688621170877,8026.808457374459,0,
2020-01-12 00:00:00,8020.58,8093.03,7956.28,8065.17,15019.916,8033.764999999999,8103.015059294687,8103.015059294687,7956.28,8083.8727857620715,8085.5494464401045,8059.891284972696,7974.96970787072,37.90261590676346,45.31418948111509,54.53556714628612,-13.2117339603115,5.421177674579448,26.578784918602945,8267.603312774474,13.647673048712022,-123.10232695128798,20.755510325209308,14.262666665623547,22.572418345375095,15.427583580519771,68.0,-0.004507701479567805,0.007438113403842594,7600.161651050533,8020.2324386451,0,
2020-01-12 02:00:00,8066.35,8119.24,8055.01,8092.1,6714.197,8083.175000000001,8068.390029647343,8119.24,8055.01,8086.22341840148,8086.740456178268,8062.958781641963,7979.5630526601035,35.915971627037834,43.43454591029964,53.42924634361981,-15.774785897322662,2.534932390949608,23.287268377500375,8271.661577714643,38.04086261318207,-26.189137386817492,21.50931871726837,13.72646718218167,22.744476431152087,15.282007623490875,68.0,-0.00832107843137253,0.007438113403842594,7601.715066143593,8025.692444361679,0,
2020-01-12 04:00:00,8092.09,8112.27,8072.0,8108.23,4288.918,8096.1475,8075.782514823672,8112.27,8072.0,8092.511013143914,8090.647645964037,8067.27032624749,7984.608815300884,35.23690876825549,41.79501848189081,52.63352953584731,-21.379954742542186,-0.8303939935813229,19.424084529734245,8276.451307703182,27.209310811299474,-13.060689188700962,20.97684973140586,13.386664785088382,22.6085645875863,15.190688492194,68.0,-0.00560100074810832,0.007438113403842594,7603.314508877099,8038.70260431678,0,
2020-01-12 06:00:00,8108.06,8155.0,8083.13,8097.55,8077.954,8110.935,8085.965007411836,8155.0,8083.13,8093.950723674225,8091.902619425121,8070.15410470011,7989.037881367516,33.45135343709171,40.12628547293099,52.39501959832786,-23.484462686559393,-0.02820463195817169,15.84551186453984,8280.321305531834,68.15512355254214,-3.7148764474577547,22.72444467642827,12.778664438702112,23.003572379494216,15.027836640843661,68.0,-0.0012186352518616106,0.007438113403842594,7604.875174886599,8054.104088274028,0,
2020-01-12 08:00:00,8099.33,8166.72,8088.3,8140.08,9148.76,8123.6075,8098.450003705919,8166.72,8088.3,8107.130516910161,8100.662143166008,8076.81371377629,7994.961101706045,35.06390862279477,39.11381010290374,53.98622278114514,-21.896714908343974,-1.0797007775754972,12.222347581636527,8286.517732231905,72.27010590217924,-6.149894097820834,22.330301750858204,12.131223837130822,22.908913637755397,14.851310883056943,68.0,0.014901702624255497,0.01045393424374632,7606.565209764975,8068.310576313923,0,
2020-01-12 10:00:00,8140.06,8143.97,8101.4,8117.73,5534.46,8125.790000000001,8111.028751852959,8143.97,8101.4,8110.158940650114,8103.765389863097,8080.710502940453,7999.7755683058085,34.14481187515139,38.120010457353274,54.5777877005434,-23.277804079751043,-1.3448675090602311,8.840666599247637,8291.012307132985,46.1943764875823,3.624376487581685,21.687919039791673,11.782241161303277,22.761432364040527,14.755702235697992,68.0,0.00651691160880663,0.01045393424374632,7608.179331129211,8078.696491116714,0,
2020-01-12 12:00:00,8117.7,8174.58,8117.2,8164.63,8214.185,8143.5275,8118.40937592648,8174.58,8117.2,8125.722100464367,8114.831682615261,8088.702835993743,8006.240447980091,36.77691770676756,37.851391907236135,55.48775473275153,-32.19135754940169,-2.5881441963179306,5.524264756045746,8298.059138368362,67.2537512750705,9.87375127507039,22.95691454421074,11.309958668256888,23.028751195484613,14.626733192513136,68.0,0.00896306274020331,0.009556926728608526,7609.936451577224,8083.379743668171,0,
2020-01-12 14:00:00,8166.3,8186.0,8130.0,8154.42,8228.204,8159.18,8130.96843796324,8186.0,8130.0,8133.92150033169,8122.0295585033955,8094.961613518149,8012.051410804401,37.605525777616094,37.80221868131213,55.98539075341121,-28.54795470843833,-1.9336687111632376,2.8350934944299846,8304.082994099994,71.94607252148944,15.946072521489441,22.853259087969224,10.852738433946985,23.006100486982046,14.501043061091426,64.0,0.005696681026561956,0.009556926728608526,7611.65578156514,8082.497069703866,0,
2020-01-12 16:00:00,8154.35,8195.0,8070.13,8101.86,21525.804,8130.335,8145.07421898162,8195.0,8070.13,8124.761071665493,8118.362366048233,8095.618602706896,8015.573316263051,33.63334662198213,36.968444269446124,55.674058835329674,-33.88955761737766,-0.7081966134009008,0.998641902810158,8306.602447783473,82.68806216127632,-42.18193783872357,20.831031767862136,14.135015636024855,22.56671954346776,15.139787417421358,60.0,0.0005322597575809773,0.009556926728608526,7613.203710914251,8079.589540615011,0,
2020-01-12 18:00:00,8101.86,8163.46,8083.22,8132.0,8350.723,8120.135,8137.70460949081,8163.46,8083.22,8126.829336903923,8120.841935857645,8099.083497687192,8020.139068566461,32.542284928856134,36.083212401328126,55.2473138444029,-32.24895442203647,2.4604717020444324,0.19034053345173724,8310.78357990658,48.33548185252221,-31.904518147477575,19.629048114754905,13.319402759992041,22.288769993273227,14.953313832077795,56.0,-0.0009926192371573217,0.009556926728608526,7614.841924669731,8079.305315557776,0,
2020-01-12 20:00:00,8131.99,8151.63,8088.82,8103.58,4527.555,8119.005,8128.919804745405,8151.63,8088.82,8120.186669217088,8117.7034020653455,8099.511736002698,8023.411261956012,29.049489756990624,34.67646787246063,54.68799251062303,-36.58551496490108,3.2145484455473614,-0.030322389451471476,8313.016021850353,38.1546987307338,-24.6553012692666,18.718543022970486,12.70157432727328,22.072529815630908,14.808240450264186,-8.0,-0.0017430981321132633,0.009556926728608526,7616.385221630019,8082.454923690195,0,
2020-01-12 22:00:00,8103.64,8189.0,8099.36,8186.7,8999.288,8144.675,8123.962402372703,8189.0,8099.36,8139.190478012206,8130.248238053465,8107.8153801929175,8029.814741879306,32.612576277528206,34.263689553474144,54.74304071958271,-28.78772892290811,4.228011499644159,0.13898552141798365,8320.105656496286,65.06402748348592,-24.575972516514412,20.247172506709155,11.856313847353071,22.344690224476015,14.602789559784165,-8.0,0.002703123105394889,0.009556926728608526,7618.186113235525,8084.3716856911215,0,
2020-01-13 00:00:00,8186.22,8200.0,8140.0,8157.12,6611.865,8170.835,8134.318701186352,8200.0,8134.318701186352,8144.313198580147,8135.134012952834,8112.511058269783,8034.807104942863,32.672856870229225,33.94552301682516,54.42863595594495,-23.12812924866201,4.988225746199794,0.7208474953960954,8325.007622961894,71.32345212870223,11.323452128702229,20.159568533172358,11.313603561673553,22.30719161122178,14.466281048326499,-8.0,0.0003311087729107598,0.009556926728608526,7619.8879114516685,8079.4135482955535,0,
2020-01-13 02:00:00,8157.52,8162.39,8090.0,8108.23,6948.91,8129.535,8152.576850593176,8162.39,8090.0,8134.003713271533,8130.242374234137,8112.103338434566,8037.68643416079,28.447688025532443,32.84595601856662,54.215319668142,-19.861017461813734,4.527060015343045,1.176373960126217,8326.690721124023,36.634387538888404,-35.75561246111192,19.027895092321163,14.555822493604223,22.054438738455463,15.084975069848532,-8.0,0.0007862392092679027,0.009556926728608526,7621.429953992937,8067.189354912716,0,
2020-01-13 04:00:00,8107.88,8125.91,8080.0,8098.16,5318.973,8102.9875,8141.055925296588,8141.055925296588,8080.0,8123.76265233681,8124.409215282476,8110.775401440797,8040.057946546641,24.009875534383355,31.078739921729966,53.339205370327406,-23.196572822929628,3.4469911408680183,1.6290431519705684,8327.671603279658,4.0966178904755,-41.813382109524355,18.325301135065512,14.822635548655663,21.89456939659707,15.133518971470117,-8.0,-0.004161337924249886,0.006761526721946297,7622.935327788355,8052.6825205293835,0,
2020-01-13 06:00:00,8098.32,8118.0,8053.78,8074.33,6455.954,8086.1075,8122.021712648294,8122.021712648294,8053.78,8109.639037383436,8115.303903412935,8107.304410827388,8041.401948642851,18.358371439786424,28.534666225341258,52.571223078504474,-16.312983779534107,2.7143755385414154,2.0349674567307328,8327.16556330546,2.9699581918366675,-61.25004180816359,17.359687779916,16.19295495380394,21.671281267733157,15.395563971342355,-8.0,-0.003609515794253948,0.0060233191979260905,7624.360698686389,8040.665826445049,0,
2020-01-13 08:00:00,8075.0,8135.93,8063.92,8113.37,7309.574,8097.055,8104.0646063241475,8135.93,8063.92,8110.705026702454,8114.952284610583,8107.882085986685,8044.22422516666,16.835644625616624,26.19486190539633,51.24126848453742,-10.760717258518348,2.029805299950328,2.4967624063575586,8329.031392805184,21.137107021574593,-50.872892978425625,17.810731923663518,15.224242192318465,21.708359748169848,15.218724643688569,-8.0,-0.00895721108627412,0.003002478897511595,7625.904844157294,8032.07004728886,0,
2020-01-13 10:00:00,8113.37,8135.03,8080.0,8080.0,4986.706,8102.099999999999,8100.559803162074,8135.03,8080.0,8101.932161930325,8108.597323772295,8105.226649226048,8045.627196728752,12.788771541858296,23.51364383268872,49.85683883035862,-9.526107686811569,1.110794099128611,2.801208687386744,8328.786364853739,25.2075203042059,-29.822479695793845,16.974994333449743,14.50987113013126,21.51644457010717,15.084181809326036,-8.0,-0.009454317209995677,0.0009779275988806007,7627.338739971359,8025.556897867344,0,
2020-01-13 12:00:00,8080.0,8115.05,8055.0,8087.46,8367.022,8084.3775,8101.329901581037,8115.05,8055.0,8097.79725852166,8104.754173995514,8103.5345873949955,8047.267698817821,10.067503210801988,20.824415708311374,49.50364900688985,-21.033146240912526,1.0017595475025138,2.9722043034770853,8329.003206219331,8.42216026074857,-51.62783973925161,16.087869209821246,15.927291237445552,21.307573321120216,15.341894944041897,-8.0,-0.0025615948240244046,0.0009779275988806007,7628.7916631976805,8020.941262210184,0,
2020-01-13 14:00:00,8087.24,8104.0,8070.56,8085.86,4121.619,8086.915,8092.853700790518,8104.0,8070.56,8094.386613229757,8101.318869632693,8101.851293357377,8048.781122393592,7.693090664124611,18.19815069947402,49.29537786992657,-27.5873117959626,-0.9550577159474365,2.630651361677898,8329.11141972686,0.33899450921308016,-33.10100549078652,15.59898116758783,15.443282937178997,21.191170043789192,15.258082168882533,-8.0,-0.0015188635443112997,0.0009779275988806007,7630.234945024238,8020.65510162102,0,
2020-01-13 16:00:00,8085.86,8132.0,8072.0,8098.35,7038.539,8097.0525,8089.884350395259,8132.0,8072.0,8095.519009449827,8100.7790751540215,8101.517836847151,8050.724999946785,6.741478661296242,15.906816291838464,49.78640707321918,-24.26026317651172,-1.495842478395291,2.1596122692836333,8329.962731370306,29.097709579325056,-30.902290420674944,17.322073859714028,14.58675926816351,21.442406979026256,15.107608407430403,-8.0,0.002974859833571486,0.0027302967782125488,7631.713107787253,8029.75675718684,0,
2020-01-13 18:00:00,8098.35,8122.0,8089.0,8111.81,3482.691,8105.29,8093.46842519763,8122.0,8089.0,8100.173578178447,8102.784697853291,8102.498042861708,8053.12049014495,6.992819927897472,14.124017019050266,49.853572220824816,-32.07237318007612,-3.5796602947874554,1.3788450898404716,8331.572066483131,17.82517963942155,-15.174820360578451,16.771127431186024,14.122812341965316,21.324874240305128,15.024798739962172,-8.0,-0.00019227521979148232,0.0010051012716982602,7633.2291042519355,8055.753128063658,0,
2020-01-13 20:00:00,8111.82,8165.0,8105.67,8135.48,7962.247,8129.4925,8099.379212598815,8165.0,8099.379212598815,8110.26112727032,8108.729298243601,8105.639181636783,8056.350274845148,8.998254596283914,13.098864534496995,51.063839316732086,-27.70671829717636,-4.447917606934936,0.43523075452699833,8334.507881215042,56.35301111950412,-2.97698888049581,20.002552048919352,13.303551543364552,21.83200781836742,14.8758365706434,-8.0,0.006866336633663206,0.0033640075135806568,7634.815054871483,8106.720062250973,0,
2020-01-13 22:00:00,8135.57,8140.47,8096.98,8113.0,5977.264,8121.505,8114.4358562994075,8140.47,8096.98,8111.043662335943,8109.505789472038,8106.340211957089,8058.571832694358,8.673643529107721,12.21382033341914,51.55320372334894,-29.809812935652047,-4.520980236366611,-0.46957327064396726,8335.92392740673,31.20115238814651,-12.28884761185418,19.12668066827784,13.595970023644197,21.67196743474561,14.913264604728981,-8.0,0.0031579754335724353,0.003528811553581511,7636.325011556606,8184.4094276561045,0,
2020-01-14 00:00:00,8112.99,8485.0,8109.02,8440.43,42745.524,8286.86,8117.970428149703,8485.0,8109.02,8205.154044525674,8169.673827749849,8138.158287008795,8073.546662784775,34.4402457581964,16.65910541837459,56.44112975433884,58.346312747525445,0.22051807030497714,-0.7922205777002713,8356.903309487978,328.42241633269714,-47.557583667302424,40.1258102892177,9.65845253438808,25.904756440463515,14.011009146633308,96.0,0.04385062318664934,0.010564765288961806,7638.864118529822,8275.648311320696,0,
2020-01-14 02:00:00,8440.42,8482.44,8375.0,8469.84,18551.649,8441.925000000001,8202.415214074852,8482.44,8202.415214074852,8280.778603232624,8224.249495431695,8169.747021579386,8089.087577969686,56.58137006009565,24.6435583467188,61.27674940239316,59.84659323891221,5.653513372913633,-0.49830679426304963,8378.425547468609,281.110642570884,173.6706425708835,36.84225425277407,8.868086685239952,25.45753434840551,13.76912179915709,96.0,0.04587230732186187,0.044052791600170595,7641.4880731169915,8357.214141016084,0,
2020-01-14 04:00:00,8469.54,8598.27,8467.74,8487.42,24298.153,8505.7425,8322.170107037426,8598.27,8322.170107037426,8339.819002309017,8272.098678080478,8200.001590952777,8104.708457264993,74.68599599394747,34.652045876164536,65.9454165105474,63.84684314754709,10.89163482331228,0.38787615807314557,8399.74922788213,356.07055077504265,225.540550775042,41.86117017626383,8.010444286791788,26.77806783047002,13.481789482012848,44.0,0.04630409242820033,0.04591548583249572,7644.159251969357,8414.316385576793,0,
2020-01-14 06:00:00,8487.41,8545.0,8474.62,8515.53,9345.429,8505.640000000001,8413.956303518713,8545.0,8413.956303518713,8390.022144506442,8316.358918429481,8230.05191562394,8120.819105999699,90.26180268293137,45.773997237517904,70.30645971485232,58.506939673921686,17.194491480035,1.9962458961637846,8421.517713821067,263.75332923575115,193.37332923575195,39.63538618272967,7.584524070047631,26.47537086281644,13.329392497264545,44.0,0.04671512928554944,0.04634519611393524,7646.910756207833,8449.96501765867,0,
2020-01-14 08:00:00,8514.95,8567.9,8484.99,8507.88,11778.611,8518.93,8459.798151759358,8567.9,8459.798151759358,8423.6958175046,8351.180933260484,8256.511733183565,8135.997964587946,100.82618908959375,56.78443560793308,75.05002299123154,55.1276499848383,22.570646736161997,4.1531346150297335,8441.559501828187,254.2771393449293,171.36713934492946,38.87612550711219,7.105240264600258,26.490656413348162,13.151438153816128,44.0,0.0486725009244422,0.04691086644943872,7649.629413766174,8478.425864523444,0,
2020-01-14 10:00:00,8507.88,8537.77,8476.0,8530.24,9492.398,8512.9725,8489.36407587968,8537.77,8476.0,8454.137012503286,8383.737127213124,8282.581091927987,8151.458436564889,109.73781731031704,67.37511194840987,75.613849145986,58.12079064981286,28.633801516634527,7.112020538287931,8461.775746962903,193.20183372422616,131.43183372422573,37.00016598704362,7.464678195757414,26.22559704036529,13.165471768872619,44.0,0.010640453152268359,0.04691086644943872,7652.410090059083,8514.561231990583,0,
2020-01-14 12:00:00,8530.24,8629.9,8479.54,8592.33,29524.83,8558.0025,8501.16828793984,8629.9,8479.54,8493.620723216633,8421.663104083465,8312.080987934845,8168.747517483913,120.42233722900164,77.98455700452823,76.43762369487254,74.91022911119745,34.79810195549691,10.74141498167715,8484.540089633027,249.93728604933676,99.577286049338,39.72581158331716,6.626452490416142,27.0720284408406,12.847511370224222,60.0,0.014461902468051235,0.04691086644943872,7655.378043241487,8564.986753388901,0,
2020-01-14 14:00:00,8592.31,8770.0,8562.02,8686.0,41901.28,8652.5825,8529.58539396992,8770.0,8529.58539396992,8548.586230869023,8469.72435788647,8347.69232241724,8189.031928562975,134.89331622820828,89.36630884926424,77.73136059987011,124.43524810482293,42.791323245810915,15.378513335736988,8511.598940190108,346.31767375657546,138.3376737565759,43.686162699976464,5.676869857105436,28.39477590719862,12.425721318258857,64.0,0.02339698047227534,0.04691086644943872,7658.632400699082,8623.934428726496,0,
2020-01-14 16:00:00,8686.0,8833.55,8520.0,8791.09,50185.126,8707.66,8591.08394698496,8833.55,8520.0,8617.873022049302,8528.154474634386,8389.920672663218,8212.642049011485,153.07697993154034,102.10844306571946,79.34518217620098,183.08661383041627,51.11526468880798,20.93483156531128,8543.387405964322,357.3808632199216,43.83086321992232,39.266053614464695,4.605382010190683,28.005619314044168,11.830713919902637,68.0,0.032359700453171936,0.04691086644943872,7662.208318132665,8677.446979631837,0,
2020-01-14 18:00:00,8790.85,8864.99,8680.0,8776.62,26272.642,8778.115,8649.37197349248,8864.99,8649.37197349248,8663.229301463787,8573.330024700861,8426.749180028626,8234.758831403191,164.4246710958996,114.57168867175548,80.7913926651917,204.0517264771933,59.236147147222695,27.310544303670213,8572.456455607533,345.8993113313609,160.9093113313611,36.88128183994238,4.112228954206906,27.698370100505365,11.500564733938612,72.0,0.03158718740743893,0.04691086644943872,7665.727250005588,8713.406939176459,0,
2020-01-14 20:00:00,8776.61,8776.61,8678.01,8746.52,10200.349,8744.4375,8713.74348674624,8776.61,8678.01,8687.026643902705,8604.819111118886,8457.203543835423,8254.82789683836,169.0403872948027,125.46542839636493,81.30018664208936,34.877682676464985,58.63610550094028,33.15210304673374,8598.02665558651,225.02940971259522,126.42940971259486,34.745429880058104,3.990951871035829,27.28593119652098,11.35936662028231,72.0,0.025354503507521553,0.04691086644943872,7669.140022191462,8727.349171451686,0,
2020-01-14 22:00:00,8744.84,8893.0,8730.0,8825.0,16481.99,8798.21,8729.09049337312,8893.0,8729.09049337312,8726.447602787646,8644.852000006362,8492.231777755858,8277.187587158425,176.99081580055463,135.77050587720288,81.80494173569168,37.83010143503953,57.93097393017257,38.37984910245964,8626.816563043367,302.35949403936684,139.35949403936684,38.17146496773278,3.6179748988103366,28.362441197003324,11.082196280925828,80.0,0.02707880167544774,0.04691086644943872,7672.789828160975,8719.464546705578,0,
2020-01-15 00:00:00,8825.0,8918.5,8710.0,8787.66,30827.413,8810.29,8763.65024668656,8918.5,8710.0,8743.936859134034,8670.817090914295,8520.367798921967,8297.206113152213,178.22410519052573,144.26122573986746,80.81579506243224,42.35551839873322,56.85815327311543,42.97650094743995,8651.689476811407,299.713852033743,91.21385203374302,35.21272916048365,3.205325846141169,27.86654059654942,10.741532320180951,84.0,0.011703891319364557,0.04691086644943872,7676.3101998845,8692.784719424722,0,
2020-01-15 02:00:00,8787.65,8841.0,8730.41,8730.41,13569.967,8772.3675,8786.97012334328,8841.0,8730.41,8740.072042238595,8681.652165293515,8540.371818072255,8314.194500871734,172.59236206083915,149.9274530040618,78.01807070286587,44.12641004139844,53.99132011957008,46.656183811393454,8671.678904845048,206.2675874574943,95.67758745749416,33.05896084716775,3.009273753450251,27.41238380188008,10.56647148435641,84.0,-0.006902443269264702,0.03399098050029896,7679.638677479001,8657.916625693533,0,
2020-01-15 04:00:00,8730.08,8745.0,8570.52,8618.36,26624.158,8665.990000000002,8779.66881167164,8779.66881167164,8570.52,8705.297173027568,8670.144498876512,8547.799263970135,8326.122559661078,157.2747016366029,151.39690273057002,73.48185905395833,53.885589583261066,50.09146269112351,49.408265406889605,8683.781239213766,112.60650353499477,-61.87349646500479,29.94678596414354,11.352794543682224,26.714397661592272,12.63075056075885,84.0,-0.01803199865096128,0.03166443871201223,7682.602828116959,8633.393946244692,0,
2020-01-15 06:00:00,8618.02,8696.88,8612.59,8631.59,11721.096,8639.77,8722.82940583582,8722.82940583582,8612.59,8684.237980733977,8663.134589989873,8555.779334068218,8338.101674968488,144.53676595793695,150.0248753760434,69.84538375086349,51.826250780525605,45.7838220152382,51.123267456749964,8695.9725884958,64.60128874428119,-19.688711255717863,28.548570052791455,10.822732386484661,26.384613350683644,12.474826275184284,84.0,-0.01314008314163806,0.03166443871201223,7685.599392497449,8634.44033495186,0,
2020-01-15 08:00:00,8631.38,8788.0,8610.68,8759.99,13453.441,8697.5125,8681.29970291791,8788.0,8610.68,8705.881414809983,8680.74466453717,8575.227968918864,8354.646315165803,143.15249423296518,148.65039914742778,67.00885550462155,43.009557483453186,41.63533610168234,51.80699087136851,8715.157968866159,137.4768189236711,-39.84318107632862,30.733287509733838,9.787447618576604,27.027434875990224,12.154097555238637,84.0,-0.007366572237960334,0.03166443871201223,7688.9919339205935,8661.010438965612,0,
2020-01-15 10:00:00,8759.99,8811.0,8724.84,8738.06,18597.233,8758.4725,8689.406101458955,8811.0,8689.406101458955,8715.075296292845,8691.16563462132,8590.735781402782,8369.682145943614,138.68718169365275,146.65775565667278,64.67344291629857,11.983131878924368,35.15624650136749,51.043483196924164,8731.910279662286,147.97155907743218,61.81155907743232,30.54076044888469,9.320882170635734,27.02326183412323,12.001746792716355,72.0,-0.005644278454104978,0.03166443871201223,7692.304513424324,8698.857796970558,0,
2020-01-15 12:00:00,8738.06,8921.2,8727.0,8893.74,22896.717,8820.0,8723.939300729478,8921.2,8723.939300729478,8766.12235449489,8727.997337417444,8619.593326031089,8390.233434337983,146.02715412930593,146.5316353511994,64.87906361895877,-6.039867305062208,28.26525429646357,48.75848215768973,8757.02781182566,225.21276492351353,31.012764923512805,33.25846258982914,8.354214960894986,27.852740428577032,11.66680731795717,96.0,0.01870817063574326,0.027529640248646858,7696.098211704682,8730.98988566963,0,
2020-01-15 14:00:00,8893.74,8904.56,8744.39,8768.17,36744.208,8827.715,8771.96965036474,8904.56,8744.39,8766.707396067779,8735.301457887,8633.7434854567,8405.05447612865,140.09673761445447,145.24465580385043,65.23366802645543,-7.560633612927337,19.98926420064657,44.83379386303211,8773.148412788287,198.26094136301072,38.09094136301064,30.453223556135395,7.649565134076538,27.21619401278474,11.400174151248542,96.0,0.017382657489359854,0.02552693332431417,7699.48342385413,8748.381267975696,0,
2020-01-15 16:00:00,8768.17,8824.93,8680.42,8801.77,23080.337,8768.8225,8799.84232518237,8824.93,8680.42,8776.725282905556,8747.386647362091,8649.7460106513,8420.611947653017,136.53419775108705,143.50256419329776,65.72871665924967,-1.1528281645720395,16.994469993499358,40.66963031228802,8790.346223034954,104.99223545401037,-39.51776454598985,28.14651001367213,10.423181100568208,26.657659836300862,12.074667876671416,92.0,0.01971595036372209,0.020452235494894652,7702.96404083546,8752.161245706717,0,
2020-01-15 18:00:00,8801.16,8802.42,8720.04,8766.5,12484.464,8772.53,8784.332412591186,8802.42,8720.04,8773.803773503969,8750.861802387166,8660.86543820832,8434.176184999957,129.37352751339313,140.67675685731683,64.42844200450251,-10.478016917319778,12.138348961857655,36.09036781545653,8804.426310780575,75.83048753200819,-6.549512467991008,26.895808794228742,9.960022957458188,26.344486453104594,11.93281504288444,88.0,0.0007431515332780858,0.018808948608541144,7706.322295212445,8746.081660965378,0,
2020-01-15 20:00:00,8766.5,8866.3,8742.78,8833.85,14948.19,8802.3575,8778.431206295594,8866.3,8742.78,8790.95983821712,8765.9505655895,8677.340158378956,8449.849667941135,127.66162316746886,138.07373011934723,64.1301779281686,-17.497793148204988,9.126501642067318,31.317202652351718,8821.727438049156,124.38756074172124,0.8675607417226274,28.557483322092164,9.293223008055307,26.7906297707866,11.72298608346962,84.0,0.010962387532243989,0.018808948608541144,7709.882609439414,8729.44691466405,0,
2020-01-15 22:00:00,8836.1,8884.98,8800.0,8825.3,12686.613,8836.595000000001,8790.394353147796,8884.98,8790.394353147796,8800.771313012228,8776.741371845954,8691.431571866675,8464.573210374816,124.18350297431061,135.2956846903399,62.4318842711322,-18.237271526415366,7.690002558831474,26.687070896277852,8837.50802610173,131.15505206433227,46.175052064332704,28.24672271231688,8.854044531558735,26.73223172969637,11.580627740944609,76.0,-0.007695300289866869,0.018808948608541144,7713.404681343119,8700.680725259816,0,
